omg;produktnamn;correct_row;turnover;utd13;utd12;utd11;utd10;ant13;ant12;ant11;ant10;count1;countx;count2;random_results;people_was_right;oddset_was_right;people_was_wrong;oddset_was_wrong;people_max_sum;oddset_max_sum;people_min_sum;oddset_min_sum;people_sum;oddset_sum;people_diff_sum;oddset_diff_sum;odds1_ok;odds2_ok;odds3_ok;people1_ok;people2_ok;people3_ok;id
200838;Stryktipset;21X1211X1X2XX;0;980374;9424;442;85;2;131;2956;32150;5;5;3;0;6;8;4;3;712;565;266;300;498;463;446;265;0;0;1;0;0;1;837
200839;Stryktipset;X1212222XX212;0;171597;3177;199;48;12;408;6887;59199;3;3;7;0;5;6;5;5;731;588;243;278;538;476;488;310;1;1;1;1;1;1;838
200840;Stryktipset;XX2X122112111;0;412314;5643;383;93;5;230;3585;31045;6;3;4;0;6;3;4;4;727;530;245;313;491;454;482;217;1;0;1;0;1;0;839
200841;Stryktipset;X111XXXX11111;0;1044;42;0;0;1946;30383;195234;720935;8;5;0;0;8;9;1;0;755;638;226;261;675;616;529;377;1;1;1;1;1;1;840
200842;Stryktipset;21XXX1X11X121;0;248711;1908;151;42;26;742;9905;74172;6;5;2;0;5;8;3;3;737;561;242;287;541;511;495;274;1;1;1;1;1;1;841
200843;Stryktipset;2X2XX21221122;0;29962;686;65;22;72;1980;21799;136041;3;3;7;0;7;7;3;3;692;549;270;307;549;483;422;242;1;1;0;1;0;1;842
200844;Stryktipset;11X21XX121X21;0;173895;3867;279;68;13;368;5387;46412;6;4;3;0;6;7;3;3;762;611;224;256;528;492;538;355;1;1;0;1;1;0;843
200845;Stryktipset;2222XX1122X11;0;63593;2611;239;67;33;506;5850;43576;4;3;6;0;6;4;4;5;718;534;255;309;503;455;463;225;1;1;1;1;1;1;844
200846;Stryktipset;2211XX22X1222;0;2149574;33010;1851;403;1;41;774;7497;3;3;7;0;3;4;7;7;741;572;241;282;410;427;500;290;1;0;0;1;0;0;845
200847;Stryktipset;XX12X12111221;0;4000000;23166;1642;378;1;61;911;8346;6;3;4;0;5;3;5;5;742;589;248;267;406;393;494;322;0;0;0;0;0;0;846
200848;Stryktipset;XXX211XXX121X;0;10000000;11331;832;191;0;120;1730;15893;4;7;2;0;4;7;3;2;695;537;265;299;450;460;430;238;0;0;1;0;0;1;847
200849;Stryktipset;2121X1X221X2X;16866764;36535;576;60;21;127;2711;27462;165955;4;4;5;0;7;8;2;2;728;566;236;277;559;518;492;289;1;1;1;1;0;1;848
200850;Stryktipset;X12X1X1X21XX1;17564763;121196;2687;199;52;18;511;7298;58225;5;6;2;0;5;7;3;2;716;556;254;289;511;479;462;267;0;1;1;0;1;1;849
200851;Stryktipset;1112212XXX112;14796352;41594;1056;82;23;52;1289;17534;127894;6;3;4;0;8;5;2;3;694;508;257;328;559;463;437;180;1;1;0;1;1;0;850
200852;Stryktipset;X1X21111XX21X;16555432;7000000;9807;682;175;1;132;2009;16498;6;5;2;0;3;5;6;4;721;572;248;284;448;466;473;288;1;0;0;1;0;1;851
200901;Stryktipset;X11XX2211X211;15133200;56955;1079;72;20;33;1096;17239;128900;6;4;3;1;8;8;2;1;743;586;250;304;577;498;493;282;0;1;1;1;0;1;852
200902;Stryktipset;11XXX12X221X2;16544323;342467;7937;482;108;6;163;2842;26717;4;5;4;5;5;4;2;4;722;571;247;283;488;465;475;288;1;0;1;1;0;0;853
200903;Stryktipset;211121X122122;17169182;41812;687;68;23;51;1953;20641;127411;6;1;6;0;8;6;4;4;730;572;241;277;571;500;489;295;1;1;1;1;1;0;854
200904;Stryktipset;1112X2X221111;16433857;4297;112;12;0;475;11458;106466;520802;7;2;4;0;9;8;2;2;748;640;238;259;647;586;510;381;1;1;1;1;1;1;855
200905;Stryktipset;XX11XXXX121XX;18231164;1100533;19951;1484;335;5;83;1181;11049;4;8;1;0;3;6;1;2;730;583;248;274;414;460;482;309;0;0;0;0;0;0;856
200906;Stryktipset;X2112XX121XXX;17319201;495378;12782;835;181;5;122;1976;19212;4;6;3;2;5;5;3;2;748;581;223;270;463;463;525;311;0;0;1;0;0;1;857
200907;Stryktipset;XXX21111111XX;18463345;44098;826;76;24;52;1746;19925;134401;7;5;1;0;7;6;1;1;726;583;246;281;565;518;480;302;1;0;1;1;0;1;858
200908;Stryktipset;X1XX1X11X2X21;18394730;2284625;27140;1779;404;1;53;856;7953;5;6;2;0;3;4;4;4;701;546;261;314;406;433;440;232;0;0;1;0;0;1;859
200909;Stryktipset;1X1221111X2X2;18782546;1166396;21286;1690;426;2;69;920;7697;6;3;4;0;3;1;6;6;760;629;212;233;381;372;548;396;1;0;0;1;0;0;860
200910;Stryktipset;X1121XX21X221;16875870;28712;774;74;24;73;1705;18693;120022;5;4;4;0;6;6;3;2;640;517;295;341;549;488;345;176;1;1;1;1;1;1;861
200911;Stryktipset;112XX22X2111X;16157057;200670;3794;288;70;10;333;4644;40198;5;4;4;0;5;7;5;4;730;566;236;277;513;484;494;289;1;1;0;1;1;0;862
200912;Stryktipset;1X111X1XXXX22;16384487;508738;21716;1281;269;4;59;1059;10642;5;6;2;0;4;6;3;2;681;540;278;313;429;429;403;227;0;0;0;0;0;1;863
200913;Stryktipset;X2X2122X2X121;16901947;16147;405;39;13;130;3262;35795;214772;3;4;6;0;5;6;4;4;745;634;231;236;603;551;514;398;1;1;1;1;1;1;864
200914;Stryktipset;X11X221XXX2X1;15868040;29860;823;81;27;66;1507;16104;99960;4;6;3;0;5;8;3;2;717;550;249;295;540;506;468;255;1;0;1;1;0;1;865
200915;Stryktipset;111X2121X211X;14796832;5021;164;19;0;366;7038;61417;308669;7;3;3;0;10;7;0;0;751;601;222;258;623;558;529;343;1;1;0;1;0;1;866
200916;Stryktipset;2XX1111211111;15499655;9599;125;16;0;470;9690;79954;369490;9;2;2;0;10;6;0;1;693;550;267;294;619;514;426;256;1;0;1;1;0;1;867
200917;Stryktipset;2X21211X2X1X1;16924649;229113;1790;122;31;21;739;11480;93749;5;4;4;0;6;7;4;2;727;583;243;267;550;508;484;316;1;1;1;1;1;0;868
200918;Stryktipset;11221X2X11X22;14375757;11021;388;43;16;162;2890;27342;155251;5;3;5;0;7;6;3;4;735;514;233;347;577;495;502;167;1;1;1;1;1;0;869
200919;Stryktipset;11XX121221X11;15512505;5820;165;18;0;331;7314;68144;347502;7;3;3;0;8;7;2;2;743;585;236;269;630;543;507;316;1;1;1;1;1;1;870
200920;Stryktipset;1X1X211211111;14977107;7761;89;10;0;589;13125;118622;557138;9;2;2;0;9;9;3;3;762;572;216;278;667;533;546;294;1;1;1;1;1;1;871
200921;Stryktipset;XX1X212112111;14577745;9187;124;15;0;482;9163;78642;370197;7;3;3;0;9;7;1;2;734;559;252;297;622;508;482;262;1;1;1;1;1;1;872
200922;Stryktipset;11X1X1X21X1X2;13385087;168424;1882;168;47;25;556;6596;48792;6;5;2;0;6;7;1;2;737;595;242;263;534;518;495;332;1;1;0;1;1;0;873
200923;Stryktipset;22X21XX222X22;14395146;36487;738;64;18;49;1524;18592;133072;1;4;8;0;7;7;2;2;765;629;214;249;576;553;551;380;1;1;1;1;1;1;874
200924;Stryktipset;11122X2112111;11115278;57521;953;80;23;24;912;11441;83598;8;1;4;0;9;7;3;2;719;577;261;294;572;499;458;283;1;1;0;1;1;1;875
200925;Stryktipset;2222XXX1X1221;9719006;402366;5390;367;82;3;141;2190;20580;3;4;6;0;6;6;2;5;727;608;253;284;499;464;474;324;1;0;1;0;1;1;876
200926;Stryktipset;XX1211112X1XX;9677429;10000000;20453;1386;315;0;37;578;5359;6;5;2;0;4;3;3;3;725;629;260;308;392;417;465;321;0;0;0;0;0;0;877
200927;Stryktipset;11X1X222X1111;10749332;72485;1170;110;35;35;718;8032;53630;7;3;3;0;7;5;2;4;670;510;292;340;541;476;378;170;1;1;0;1;1;0;878
200928;Stryktipset;1XX122X112X11;10431724;161952;7219;665;210;8;113;1297;8659;6;4;3;0;3;6;6;4;666;532;288;324;406;434;378;208;1;0;0;0;1;0;879
200929;Stryktipset;122112X21X2X2;9584979;59522;1197;89;25;20;626;8917;66826;4;3;6;0;8;7;2;2;730;597;245;269;562;497;485;328;1;1;1;1;1;1;880
200930;Stryktipset;1211222X112XX;10587625;131498;2365;177;45;10;350;4929;40904;5;3;5;0;5;7;6;5;718;576;260;286;545;492;458;290;1;1;1;1;1;1;881
200931;Stryktipset;X12122X1212X1;10402245;28086;750;78;25;46;1084;11039;70632;5;3;5;0;8;6;2;3;678;564;279;311;545;488;399;253;1;0;0;0;1;1;882
200932;Stryktipset;21221222111XX;10607854;658747;15651;1044;226;2;53;841;8199;5;2;6;0;4;4;4;6;681;549;273;306;454;426;408;243;0;1;1;0;1;0;883
200933;Stryktipset;2X2222121X2X2;13288971;550163;5302;363;93;3;196;3029;24764;2;3;8;0;6;5;5;5;701;538;269;314;475;435;432;224;0;0;1;0;0;1;884
200934;Stryktipset;X1X1112222X1X;14437226;17931;336;31;11;100;3357;38558;225737;5;4;4;0;7;6;1;2;750;589;233;273;608;539;517;316;1;1;1;1;1;1;885
200935;Stryktipset;1X211XX121X2X;16158605;34015;832;78;25;59;1518;17101;110726;5;5;3;0;6;6;2;1;702;549;268;297;555;518;434;252;1;1;1;1;1;1;886
200936;Stryktipset;2X12X2X1XX122;15447104;383706;3694;242;59;5;327;5282;45458;3;5;5;0;6;7;3;2;754;599;225;252;516;483;529;347;0;0;1;0;1;1;887
200937;Stryktipset;1112211X2X1XX;15834433;33907;922;82;24;58;1342;15969;111708;6;4;3;0;6;6;1;2;735;596;244;267;574;535;491;329;1;1;0;1;0;1;888
200938;Stryktipset;111X222X11211;15857930;53231;1199;96;29;37;1034;13609;94083;7;2;4;0;5;6;6;5;736;588;238;271;576;502;498;317;1;1;1;1;1;1;889
200939;Stryktipset;1211211X12X11;17281355;102206;3447;297;78;21;392;4802;38507;8;2;3;0;5;3;5;5;744;596;240;269;521;478;504;327;1;1;0;1;1;0;890
200940;Stryktipset;1X1121121X212;16509456;256309;8068;621;170;8;160;2201;16963;7;2;4;0;5;1;5;4;690;530;283;330;436;402;407;200;0;0;0;0;0;0;891
200941;Stryktipset;1112121X11211;16610379;7474;187;19;0;276;6912;71633;416309;9;1;3;0;7;9;4;4;768;624;217;248;658;573;551;376;1;1;1;1;1;1;892
200942;Stryktipset;1X1X1211XX111;16947085;20525;238;26;0;244;5546;53340;296633;8;4;1;0;8;8;1;1;791;652;202;217;627;570;589;435;1;1;1;1;1;1;893
200943;Stryktipset;X12X2XXX211X2;18427744;10000000;28255;1743;397;1;51;875;8111;3;6;4;0;2;6;5;5;680;531;288;330;408;444;392;201;0;1;0;1;0;0;894
200944;Stryktipset;121X1XX1X212X;17863991;138669;3968;347;91;16;352;4252;34073;5;5;3;0;5;5;3;3;729;571;243;275;487;489;486;296;1;1;1;1;0;1;895
200945;Stryktipset;111X112X1X121;16817398;33689;615;52;17;62;2136;26777;172704;8;3;2;0;9;5;1;1;708;569;257;291;580;501;451;278;0;1;1;0;1;1;896
200946;Stryktipset;2X111XX112211;14359299;11505;242;23;0;155;4639;51177;281277;7;3;3;1;8;8;1;1;730;551;244;314;623;513;486;237;1;1;0;1;1;1;897
200947;Stryktipset;11X1X1XX11111;17633239;58750;573;54;16;80;2405;26796;181721;9;4;0;0;6;7;4;3;738;587;238;273;599;519;500;314;1;0;1;1;1;1;898
200948;Stryktipset;XXX211211XXX2;18533523;383643;7069;439;98;6;205;3490;32724;4;6;3;0;6;4;1;1;774;595;208;256;496;496;566;339;0;1;0;0;1;0;899
200949;Stryktipset;211X211212X22;17959696;65605;1199;96;27;34;1171;15453;116152;5;2;6;0;7;5;4;4;766;609;213;248;578;518;553;361;1;1;1;1;1;0;900
200950;Stryktipset;X1XXXX22X1112;17467141;10000000;105071;4519;730;0;13;320;4177;4;6;3;0;4;5;3;3;751;584;226;280;395;422;525;304;0;0;0;0;0;0;901
200951;Stryktipset;1121X11XXX2X2;19072199;238851;2873;210;55;19;519;7490;59943;5;5;3;3;5;6;2;2;683;555;280;296;523;487;403;259;1;0;1;1;1;1;902
200952;Stryktipset;11XX12111X1XX;15877572;9258;249;28;10;213;4986;46945;252653;7;5;1;3;7;8;2;1;713;574;257;290;605;546;456;284;1;1;1;1;1;1;903
200953;Stryktipset;21222XX111XX2;14177250;83848;1508;123;33;21;735;9527;73022;4;4;5;1;7;8;2;3;709;540;266;315;543;489;443;225;1;1;0;1;0;0;904
201001;Stryktipset;X1122X1111121;13547088;84127;2766;222;57;20;383;5050;41280;8;2;3;10;8;3;3;4;754;550;221;295;524;433;533;255;0;1;0;0;1;1;905
201002;Stryktipset;1112X2X1111X1;15728981;22982;505;42;13;85;2434;30628;206406;8;3;2;1;9;8;1;1;753;603;228;262;610;544;525;341;1;1;0;1;0;1;906
201003;Stryktipset;X112111X11X11;15521796;15546;358;34;12;124;3388;36981;224597;9;3;1;0;8;8;1;1;752;615;231;260;614;542;521;355;1;1;0;1;1;0;907
201004;Stryktipset;1X2XX2X11XX11;18856989;8188;231;26;11;286;6382;57902;298707;5;6;2;1;7;10;1;1;732;554;244;293;602;535;488;261;1;1;1;1;1;1;908
201005;Stryktipset;1X111XX212X12;18529543;100059;1867;140;36;23;776;10945;87556;6;4;3;0;5;6;3;3;756;578;215;275;561;501;541;303;1;1;0;1;1;1;909
201006;Stryktipset;2X21111121X1X;16981336;95867;1826;111;27;22;727;12580;108754;7;3;3;0;8;7;3;2;763;554;217;301;574;485;546;253;1;0;1;1;0;1;910
201007;Stryktipset;2111212X22112;17578297;26303;553;47;14;83;2482;30367;205608;6;1;6;1;8;6;4;4;771;589;214;272;613;517;557;317;1;1;1;1;1;1;911
201008;Stryktipset;11211121XX111;17677943;4967;121;13;0;442;11403;110792;536597;9;2;2;0;10;8;1;2;757;558;221;289;652;511;536;269;1;1;1;1;1;1;912
201009;Stryktipset;X122111112X11;18836629;74378;634;54;16;73;2320;28855;198105;8;2;3;0;8;7;3;5;741;580;245;289;610;512;496;291;1;1;1;1;1;1;913
201010;Stryktipset;1X12X1X1X11XX;16808532;19329;511;51;18;108;2569;26902;161831;6;6;1;0;5;8;1;2;742;567;236;284;576;525;506;283;1;1;0;1;1;0;914
201011;Stryktipset;X11211X1XX1XX;16384713;10382;306;34;13;196;4178;39150;210436;6;6;1;0;7;8;0;0;750;565;224;277;588;536;526;288;1;1;0;1;1;1;915
201012;Stryktipset;XX1112XX12XXX;17510840;135927;3803;327;89;16;360;4427;34099;4;7;2;0;4;6;3;2;699;568;260;302;485;501;439;266;1;1;0;1;1;0;916
201013;Stryktipset;12X11X1X22X2X;15869102;492735;5798;475;115;4;214;2761;23920;4;5;4;0;6;4;3;3;741;582;226;270;490;483;515;312;1;1;0;1;1;0;917
201014;Stryktipset;221X2211111X1;15285520;34517;736;58;17;55;1622;21473;155224;7;2;4;0;9;9;2;2;775;598;203;246;582;527;572;352;0;1;1;0;0;1;918
201015;Stryktipset;1X2X2112X1111;15159776;85583;1790;150;42;22;662;8321;61728;7;3;3;0;6;6;4;3;723;564;251;289;542;485;472;275;1;1;1;1;1;1;919
201016;Stryktipset;XX21X121X21X1;15543002;1930440;15785;834;185;1;77;1543;14661;5;5;3;0;5;5;3;3;742;568;243;280;459;450;499;288;0;0;1;0;0;0;920
201017;Stryktipset;11X112112122X;14804944;26648;637;57;18;69;1815;21443;142670;7;2;4;0;8;8;3;3;729;580;244;278;590;512;485;302;1;1;0;1;1;0;921
201018;Stryktipset;11211X1X11121;14297302;43310;1090;83;24;41;1025;14165;101318;9;2;2;0;7;7;4;4;801;696;194;197;593;545;607;499;1;1;1;1;1;1;922
201019;Stryktipset;11112112212X1;12207990;94764;2983;260;69;16;320;3885;30621;8;1;4;0;8;5;3;5;690;550;275;309;504;444;415;241;1;0;0;1;0;1;923
201020;Stryktipset;2X1X121111222;11761580;66399;1495;134;39;22;615;7265;52243;6;2;5;0;7;4;3;3;691;533;277;332;535;484;414;201;1;1;1;1;1;0;924
201021;Stryktipset;1121111XX221X;11266764;795;35;0;0;1759;24526;149467;522472;7;3;3;0;9;10;1;0;725;571;250;299;670;560;475;272;1;1;1;1;1;1;925
201022;Stryktipset;X1X1X11221X22;10228301;2086336;6013;388;83;2;133;2178;21305;5;4;4;0;7;6;4;3;709;544;261;325;493;468;448;219;1;0;0;1;0;0;926
201023;Stryktipset;1X2112X11222X;9601050;132494;4812;454;120;9;156;1748;13972;5;3;5;0;6;5;5;4;714;562;260;304;478;456;454;258;1;0;0;0;1;0;927
201024;Stryktipset;2X1211211122X;9262381;10180;260;26;10;113;2782;28428;156840;6;2;5;0;9;9;1;1;729;571;252;294;596;499;477;277;0;1;1;0;1;1;928
201025;Stryktipset;X2X122222X111;9014611;124401;4098;276;68;9;172;2698;23164;4;3;6;0;6;5;2;4;682;538;283;323;505;462;399;215;0;0;1;0;1;0;929
201026;Stryktipset;X2112X22XX2X1;8462610;10000000;25452;2116;469;0;26;331;3150;3;5;5;0;3;2;3;6;699;554;274;312;394;409;425;242;1;0;0;0;0;1;930
201027;Stryktipset;12X22X11XX221;9059367;725409;11069;765;189;3;64;980;8367;4;4;5;0;5;4;5;3;702;568;265;305;451;433;437;263;1;0;0;1;0;0;931
201028;Stryktipset;11X211X1XX2X1;9008141;69925;1956;183;52;16;360;4075;30130;6;5;2;0;7;7;2;1;709;547;263;298;514;491;446;249;0;1;0;0;0;1;932
201029;Stryktipset;112212X21X212;9634727;10000000;9537;587;133;0;79;1357;12653;5;2;6;0;5;5;5;5;703;532;266;320;472;430;437;212;0;1;0;0;1;1;933
201030;Stryktipset;2X111X2XX1XXX;10827728;54073;696;72;24;47;1215;12379;77133;4;7;2;0;5;6;3;1;710;546;263;301;553;516;447;245;1;1;1;1;1;1;934
201031;Stryktipset;12XX111211221;9795659;28293;726;66;22;43;1055;12181;77098;7;2;4;0;8;7;3;4;661;513;291;334;546;466;370;179;1;1;1;1;0;1;935
201032;Stryktipset;11XX2111X1X2X;12148143;167644;2745;247;69;9;346;4071;30770;6;5;2;0;5;5;4;3;697;531;262;312;495;475;435;219;1;0;1;1;0;1;936
201033;Stryktipset;11X212X21X11X;14200698;40132;761;58;19;92;1819;18982;119515;6;4;3;0;7;8;3;2;712;564;257;293;574;513;455;271;1;0;1;1;1;0;937
201034;Stryktipset;1X2X21121XX21;15539330;1346741;13527;604;125;3;112;2004;20085;5;4;4;0;4;7;5;4;712;578;263;289;486;466;449;289;1;0;1;1;0;0;938
201035;Stryktipset;222XX1X11X122;10905807;10000000;42532;2121;492;0;25;401;3601;4;4;5;1;4;4;5;5;726;584;249;305;369;415;477;279;0;0;0;0;0;0;939
201036;Stryktipset;11X2X2X1111X1;17792433;248718;1189;63;17;30;1459;21821;164246;7;4;2;0;8;8;1;1;785;642;204;228;595;550;581;414;1;1;1;1;0;1;941
201037;Stryktipset;1XX21211X2122;15834759;10000000;14035;655;152;1;110;1883;16879;5;3;5;0;5;4;5;5;702;552;264;298;460;441;438;254;1;0;0;1;1;0;943
201038;Stryktipset;X2X2X11XX1111;17641948;10000000;35103;1171;201;1;49;1175;14222;6;5;2;0;6;7;2;2;752;594;226;271;465;453;526;323;0;0;0;0;1;0;946
201039;Stryktipset;121XXX2122XX2;18091474;940756;8732;376;82;5;202;3744;35638;3;5;5;0;6;7;2;2;683;525;265;316;483;447;418;209;0;0;1;0;0;1;949
201040;Stryktipset;121212112111X;11858489;256933;3919;253;77;12;295;3642;24913;8;1;4;0;5;6;5;5;710;566;249;317;486;459;461;249;1;0;1;1;1;0;952
201041;Stryktipset;112XXX12X1X2X;16636295;2162718;17824;849;189;2;91;1528;14278;4;6;3;0;5;6;2;2;723;575;242;284;452;473;481;291;0;1;0;1;0;0;955
201042;Stryktipset;1111X21121112;16940165;110111;1476;75;20;40;1119;17431;136930;9;1;3;0;10;9;2;3;699;563;267;296;569;499;432;267;1;0;1;1;0;0;958
201043;Stryktipset;12111111211X2;18238954;11880;155;0;0;406;11658;116828;595933;9;1;3;0;10;7;2;2;766;599;216;254;662;545;550;345;1;1;1;1;1;1;961
201044;Stryktipset;1X1XX11X221X2;19194330;105023;839;63;21;90;2230;23568;145324;5;5;3;0;6;6;2;2;711;549;250;299;557;508;461;250;1;1;0;1;1;1;962
201045;Stryktipset;2XX1X12X11122;17396502;125641;1284;76;21;36;1320;17751;128576;5;4;4;0;8;7;2;2;732;576;243;272;564;500;489;304;0;1;1;0;1;1;963
201046;Stryktipset;11112112X12XX;17805269;1157342;15500;859;202;4;112;1615;14300;7;3;3;0;5;5;7;5;704;544;260;306;457;432;444;238;1;0;0;1;0;0;964
201047;Stryktipset;1X2XX1111XXX2;18696333;1620348;13809;619;131;3;132;2355;23066;5;6;2;0;5;4;2;2;702;568;263;288;476;474;439;280;1;0;0;1;0;0;965
201048;Stryktipset;X1X11X2111XX1;17532446;162801;2397;135;35;28;713;10114;79362;7;5;1;3;5;8;3;3;748;583;227;280;544;515;521;303;1;0;1;1;0;1;966
201049;Stryktipset;1XX22211121X2;17049622;1108225;9499;478;109;4;175;2777;25377;5;3;5;1;6;4;3;4;730;559;240;284;482;430;490;275;0;0;1;0;1;0;967
201050;Stryktipset;X1X2221122111;16601718;863289;12079;600;137;5;134;2155;19609;6;2;5;7;6;3;5;5;738;578;238;282;468;441;500;296;0;1;1;0;1;1;968
201051;Stryktipset;2221112X11212;15841829;17830;321;26;0;231;4803;46550;262827;6;1;6;4;8;6;5;4;721;581;248;270;612;517;473;311;1;1;1;1;1;1;969
201052;Stryktipset;1111112111XX1;15092907;64984;550;40;0;100;2672;29058;182025;10;2;1;0;7;7;2;3;737;585;244;276;594;530;493;309;1;1;0;1;1;0;970
201101;Stryktipset;2111212X1X211;15086847;99612;748;46;0;64;1965;25231;167679;7;2;4;0;8;8;2;2;702;557;262;298;587;506;440;259;1;1;0;1;1;0;971
201102;Stryktipset;1111XXXX2X111;18313860;23324;234;21;0;395;7601;66700;335665;7;5;1;0;7;9;1;1;735;584;246;269;618;567;489;315;1;1;1;1;1;1;972
201103;Stryktipset;X12X1111XXXX2;19449587;161820;1158;82;26;62;1637;18291;119987;5;6;2;0;6;5;2;1;737;600;239;266;558;540;498;334;1;1;0;1;1;0;977
201104;Stryktipset;21X122221XX12;17115808;111252;1218;70;19;40;1369;19061;140749;4;3;6;1;6;7;3;4;743;585;236;279;579;517;507;306;1;1;1;1;1;1;980
201105;Stryktipset;XX111111111X2;20692107;2636;58;0;0;2070;35247;241365;947058;9;3;1;0;10;7;0;1;775;611;210;247;683;565;565;364;1;1;1;1;1;1;983
201106;Stryktipset;11XXXX22X221X;22571539;5458847;20567;795;155;2;107;2213;23652;3;6;4;0;4;3;3;3;725;554;247;302;475;465;478;252;1;0;0;1;0;1;986
201107;Stryktipset;1111XX211XXX1;18975844;32037;373;26;0;154;4954;56083;332248;7;5;1;0;7;7;2;1;778;606;206;251;624;561;572;355;1;1;1;1;1;1;989
201108;Stryktipset;211X122XX2X22;22301034;529494;4691;264;62;17;473;6708;59032;3;4;6;0;6;6;4;4;717;566;241;292;517;482;476;274;1;0;1;0;1;1;992
201109;Stryktipset;X11212112X111;20086435;435206;4575;279;65;12;428;5610;49648;8;2;3;0;7;6;4;4;761;566;212;276;522;450;549;290;0;1;0;0;1;1;995
201110;Stryktipset;1221XX21X1221;18893852;258547;4912;328;82;19;375;4493;37368;5;3;5;0;6;6;3;4;762;570;221;280;506;475;541;290;1;0;1;1;0;0;998
201111;Stryktipset;12X1X1X122X22;21132431;422648;4383;217;51;13;470;7576;66691;4;4;5;1;7;7;2;2;732;556;237;287;522;466;495;269;1;0;0;1;0;0;1001
201112;Stryktipset;2X1X11XX1112X;17074190;45298;474;31;0;98;3507;41940;261213;6;5;2;0;7;7;1;2;770;620;214;252;620;525;556;368;1;1;1;1;1;1;1004
201113;Stryktipset;X1X1X1XX11111;19938905;424731;3337;218;60;19;595;7258;54763;8;5;0;0;5;7;4;2;705;543;257;307;501;480;448;236;0;1;1;1;0;1;1007
201114;Stryktipset;1X11121221122;18375760;8029;159;15;0;595;11248;93211;437226;7;1;5;0;8;8;4;4;730;566;236;284;636;518;494;282;1;1;1;1;1;1;1010
201115;Stryktipset;112122111X111;18059781;109818;943;64;20;71;1913;22542;148252;9;1;3;0;6;6;4;6;718;549;252;303;575;473;466;246;1;1;1;1;0;1;1013
201116;Stryktipset;1XX11XX221X11;16753089;174232;2448;142;37;25;667;9184;72468;6;5;2;0;6;8;2;2;740;584;240;277;541;524;500;307;1;1;0;1;1;0;1016
201117;Stryktipset;11X21XX2XX122;16942377;881003;8259;475;117;5;200;2780;23507;4;5;4;0;5;6;5;3;693;533;260;317;472;475;433;216;1;1;0;1;1;0;1019
201118;Stryktipset;XX211X1X12X11;16086666;1394177;14937;891;213;3;105;1407;12272;6;5;2;0;5;5;3;3;750;573;224;286;444;463;526;287;0;1;0;0;0;0;1021
201119;Stryktipset;122X21111XX22;14923664;1940076;25983;1272;259;2;56;915;9347;5;3;5;0;6;5;4;4;755;573;223;272;455;428;532;301;0;0;1;0;0;1;1023
201120;Stryktipset;1121XX21222X1;15030518;781586;15426;751;183;5;95;1561;13304;5;3;5;0;4;3;5;5;708;568;259;281;450;441;449;287;1;1;0;0;0;1;1026
201121;Stryktipset;11112X1111112;13387916;4061;66;0;0;857;19711;149390;591111;10;1;2;0;11;8;2;2;724;588;252;283;673;562;472;305;1;1;1;1;1;1;1029
201122;Stryktipset;XX211221X1221;12200985;60876;445;33;0;105;2672;28732;170980;5;3;5;0;7;7;1;3;748;595;234;272;604;512;514;323;1;0;1;1;0;1;1032
201123;Stryktipset;XXX12X1X11XX2;12716599;755567;8265;567;152;7;150;1747;13537;4;7;2;0;4;6;2;2;698;549;267;303;426;469;431;246;0;0;0;0;0;0;1035
201124;Stryktipset;X122111121111;12094087;18388;257;19;0;171;4586;48441;276974;9;1;3;0;9;7;4;3;730;572;247;291;631;524;483;281;1;1;1;1;1;1;1038
201125;Stryktipset;111122XX2X11X;12483056;2605441;20628;1394;372;2;59;698;5444;6;4;3;0;2;0;5;6;671;536;287;327;345;380;384;209;0;0;0;0;0;0;1041
201126;Stryktipset;212111X111X11;10953801;37973;523;35;0;75;2040;24282;156855;9;2;2;0;9;9;2;2;750;619;234;255;605;549;516;364;1;0;1;1;0;1;1044
201127;Stryktipset;2X11X11121XX1;11018738;928972;11805;733;191;5;91;1172;9365;7;4;2;0;5;2;4;6;676;550;288;302;410;417;388;248;0;1;0;0;0;1;1047
201128;Stryktipset;112212X111221;10386920;49101;634;41;0;55;1597;19584;128839;7;1;5;0;8;7;3;3;733;579;252;284;603;522;481;295;1;1;1;1;1;0;1050
201129;Stryktipset;X11111111X111;11603362;14002;152;0;0;336;7425;63703;267364;11;2;0;0;9;7;0;1;710;574;259;285;621;538;451;289;1;1;0;1;1;0;1053
201130;Stryktipset;1112X21211121;11868230;309281;1489;86;24;19;777;10687;78188;8;1;4;1;7;8;5;5;707;570;265;296;552;473;442;274;0;1;1;0;1;1;1056
201131;Stryktipset;X12112X1XX1X1;10878995;314282;4225;330;99;9;251;2571;17837;6;5;2;0;4;5;1;1;680;529;277;312;452;474;403;217;0;1;0;0;1;0;1059
201132;Stryktipset;212XX21X12221;13751959;893877;11362;622;147;4;118;1722;15127;4;3;6;1;5;5;5;5;737;560;242;280;463;440;495;280;0;1;1;0;1;1;1062
201133;Stryktipset;112XXXX1XXX22;17615758;10000000;48653;1633;302;0;36;858;9647;3;7;3;0;3;8;7;3;693;561;275;293;424;446;418;268;0;0;1;0;0;1;1065
201134;Stryktipset;21XXX11X121XX;23171355;763948;5945;359;93;14;380;5022;40067;5;6;2;0;5;6;3;2;682;557;286;311;479;489;396;246;1;0;0;1;0;0;1068
